country,language,socialNbFollowers,socialNbFollows,socialProductsLiked,productsListed,productsSold,productsPassRate,productsWished,productsBought,gender,civilityGenderId,civilityTitle,hasAnyApp,hasAndroidApp,hasIosApp,hasProfilePicture,daysSinceLastLogin,seniority,seniorityAsMonths,seniorityAsYears,countryCode,is_seller,is_buyer,is_active,segment,country_en,hasAnyAppBool,activity_level
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,295,3205,106.83,8.9,fr,False,False,False,Ghost,France,True,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Belgique,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,709,3205,106.83,8.9,be,False,False,False,Ghost,Belgium,True,Inactive
Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,696,3205,106.83,8.9,ca,False,False,False,Ghost,Canada,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,123,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,709,3205,106.83,8.9,de,False,False,False,Ghost,Germany,True,Inactive
Danemark,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,605,3205,106.83,8.9,dk,False,False,False,Ghost,Denmark,True,Inactive
Allemagne,de,3,8,1,0,0,0.0,0,0,F,2,mrs,True,False,True,True,307,3205,106.83,8.9,de,False,False,False,Browser,Germany,True,Inactive
Espagne,es,3,9,6,0,0,0.0,2,0,F,2,mrs,True,True,False,True,146,3205,106.83,8.9,es,False,False,False,Browser,Spain,True,Inactive
Australie,en,3,8,4,0,0,0.0,6,0,F,2,mrs,True,False,True,True,237,3205,106.83,8.9,au,False,False,False,Browser,Australia,True,Inactive
Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,de,False,False,False,Ghost,Germany,False,Inactive
Panama,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,pa,False,False,False,Ghost,Panama,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,706,3205,106.83,8.9,us,False,False,False,Ghost,United States,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,595,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Suède,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,se,False,False,False,Ghost,Sweden,False,Inactive
Danemark,en,3,8,20,0,0,0.0,0,0,F,2,mrs,True,False,True,True,688,3205,106.83,8.9,dk,False,False,False,Browser,Denmark,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Etats-Unis,en,4,8,7,2,0,0.0,0,0,F,2,mrs,False,False,False,True,60,3205,106.83,8.9,us,False,False,False,Browser,United States,False,Inactive
Portugal,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,pt,False,False,False,Ghost,Portugal,False,Inactive
Pays-Bas,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,nl,False,False,False,Ghost,Netherlands,False,Inactive
Canada,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,17,3205,106.83,8.9,ca,False,False,False,Browser,Canada,False,Inactive
Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,ca,False,False,False,Ghost,Canada,False,Inactive
Canada,en,3,8,17,0,0,0.0,0,0,M,1,mr,True,False,True,True,705,3205,106.83,8.9,ca,False,False,False,Browser,Canada,True,Inactive
Royaume-Uni,en,3,8,3,0,0,0.0,0,0,F,2,mrs,False,False,False,True,228,3205,106.83,8.9,gb,False,False,False,Browser,United Kingdom,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,ca,False,False,False,Ghost,Canada,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,508,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Chine,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,429,3205,106.83,8.9,cn,False,False,False,Ghost,China,True,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,606,3205,106.83,8.9,us,False,False,False,Browser,United States,False,Inactive
Allemagne,de,5,8,3,0,0,0.0,0,5,F,2,mrs,True,False,True,True,338,3205,106.83,8.9,de,False,True,True,Buyer Only,Germany,True,Medium
Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,it,False,False,False,Ghost,Italy,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,137,3205,106.83,8.9,it,False,False,False,Ghost,Italy,True,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Belgique,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,699,3205,106.83,8.9,be,False,False,False,Ghost,Belgium,True,Inactive
Canada,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,ca,False,False,False,Ghost,Canada,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,705,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Danemark,en,3,8,1,0,0,0.0,0,0,M,1,mr,True,False,True,True,709,3205,106.83,8.9,dk,False,False,False,Browser,Denmark,True,Inactive
Etats-Unis,en,3,9,1,0,0,0.0,0,0,F,2,mrs,True,True,False,True,647,3205,106.83,8.9,us,False,False,False,Browser,United States,True,Inactive
Italie,it,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,it,False,False,False,Ghost,Italy,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Équateur,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,ec,False,False,False,Ghost,Équateur,False,Inactive
Singapour,fr,4,8,1,0,0,0.0,2,0,M,1,mr,False,False,False,True,573,3205,106.83,8.9,sg,False,False,False,Browser,Singapour,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Browser,United Kingdom,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,631,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,267,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,639,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
France,fr,3,8,0,0,1,0.0,0,0,M,1,mr,False,False,False,True,405,3205,106.83,8.9,fr,True,False,True,Seller Only,France,False,Low
Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,hk,False,False,False,Ghost,Hong Kong,False,Inactive
Etats-Unis,en,3,8,2,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Browser,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,de,False,False,False,Ghost,Germany,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,476,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,397,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,True,Inactive
Allemagne,de,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,621,3205,106.83,8.9,de,False,False,False,Ghost,Germany,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Allemagne,de,4,9,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,de,False,False,False,Ghost,Germany,False,Inactive
Brésil,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,568,3205,106.83,8.9,br,False,False,False,Ghost,Brazil,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
France,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
France,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Royaume-Uni,en,4,9,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Browser,United Kingdom,False,Inactive
Hong Kong,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,470,3205,106.83,8.9,hk,False,False,False,Ghost,Hong Kong,True,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,701,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Canada,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,454,3205,106.83,8.9,ca,False,False,False,Ghost,Canada,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Allemagne,de,6,8,3,0,0,0.0,3,0,M,1,mr,True,True,True,True,382,3205,106.83,8.9,de,False,False,False,Browser,Germany,True,Inactive
Etats-Unis,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,295,3205,106.83,8.9,us,False,False,False,Browser,United States,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,424,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Australie,en,3,8,4,0,0,0.0,0,0,F,2,mrs,True,False,True,True,673,3205,106.83,8.9,au,False,False,False,Browser,Australia,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Canada,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,ca,False,False,False,Ghost,Canada,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,1,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Japon,en,3,8,12,0,0,0.0,1,1,M,1,mr,False,False,False,True,29,3205,106.83,8.9,jp,False,True,True,Buyer Only,Japan,False,Low
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,625,3205,106.83,8.9,us,False,False,False,Ghost,United States,True,Inactive
Chine,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,467,3205,106.83,8.9,cn,False,False,False,Ghost,China,True,Inactive
Allemagne,de,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,448,3205,106.83,8.9,de,False,False,False,Ghost,Germany,True,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,673,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,535,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,4,12,23,0,0,0.0,22,0,F,2,mrs,False,False,False,False,20,3205,106.83,8.9,gb,False,False,False,Browser,United Kingdom,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,449,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,692,3205,106.83,8.9,es,False,False,False,Ghost,Spain,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Italie,it,18,9,150,0,0,0.0,0,0,F,2,mrs,True,False,True,True,488,3205,106.83,8.9,it,False,False,False,Browser,Italy,True,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,604,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,3,8,17,0,0,0.0,0,0,F,2,mrs,False,False,False,True,518,3205,106.83,8.9,us,False,False,False,Browser,United States,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,27,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,707,3205,106.83,8.9,fr,False,False,False,Ghost,France,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Maroc,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,ma,False,False,False,Ghost,Maroc,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,567,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Royaume-Uni,fr,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,696,3205,106.83,8.9,us,False,False,False,Ghost,United States,True,Inactive
Royaume-Uni,en,3,8,1,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Browser,United Kingdom,False,Inactive
Etats-Unis,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,624,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,689,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,True,False,True,707,3205,106.83,8.9,us,False,False,False,Ghost,United States,True,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,387,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Espagne,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,es,False,False,False,Ghost,Spain,False,Inactive
Colombie,es,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,694,3205,106.83,8.9,co,False,False,False,Ghost,Colombia,False,Inactive
Danemark,en,7,8,0,0,0,0.0,0,2,M,1,mr,True,True,False,True,50,3205,106.83,8.9,dk,False,True,True,Buyer Only,Denmark,True,Low
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,707,3205,106.83,8.9,au,False,False,False,Ghost,Australia,True,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,True,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Italie,it,3,8,0,0,0,0.0,5,0,F,2,mrs,True,False,True,True,410,3205,106.83,8.9,it,False,False,False,Ghost,Italy,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,555,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,468,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Australie,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,au,False,False,False,Ghost,Australia,False,Inactive
Nouvelle Zélande,en,3,8,9,0,0,0.0,0,0,F,2,mrs,True,False,True,True,293,3205,106.83,8.9,nz,False,False,False,Browser,Nouvelle Zélande,True,Inactive
Italie,it,3,8,0,0,0,0.0,2,0,M,1,mr,True,False,True,True,684,3205,106.83,8.9,it,False,False,False,Ghost,Italy,True,Inactive
Etats-Unis,en,3,8,0,0,0,0.0,0,0,F,2,mrs,False,False,False,True,709,3205,106.83,8.9,us,False,False,False,Ghost,United States,False,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,M,1,mr,False,False,False,True,709,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,False,Inactive
France,fr,3,8,0,0,0,0.0,0,0,M,1,mr,True,True,False,True,708,3205,106.83,8.9,fr,False,False,False,Ghost,France,True,Inactive
Canada,fr,3,9,0,0,0,0.0,0,0,M,1,mr,True,False,True,True,664,3205,106.83,8.9,ca,False,False,False,Ghost,Canada,True,Inactive
Royaume-Uni,en,3,8,0,0,0,0.0,0,0,F,2,mrs,True,False,True,True,430,3205,106.83,8.9,gb,False,False,False,Ghost,United Kingdom,True,Inactive
